project_id,simulation_id,npv,rnd
p_547185,584,8,5
p_547185,559,13,4
p_547185,631,10,5
p_547185,632,-5,5
p_547185,633,0,5
p_547185,634,0,4
p_547185,635,0,3
p_547185,638,1,5
p_547185,639,-3,4
p_547185,640,0,4
p_547185,629,0,5
p_547185,659,0,4
p_547185,645,5,3
p_547185,646,10,6
p_547185,647,-4,3
p_547185,648,8,4
p_547185,649,5,4
p_547185,651,7,5
p_547185,654,11,4
p_547185,669,0,3
p_547185,656,7,5
p_547185,643,0,6
p_547185,661,1,5
p_547185,662,6,5
p_547185,663,2,4
p_547185,664,0,4
p_547185,665,7,6
p_547185,666,0,5
p_547185,667,4,5
p_547185,655,0,4
p_547185,727,0,4
p_547185,685,0,5
p_547185,672,2,4
p_547185,673,8,5
p_547185,674,0,4
p_547185,676,0,4
p_547185,677,-3,6
p_547185,678,9,4
p_547185,679,-4,4
p_547185,529,10,5
p_547185,684,0,5
p_547185,728,-3,5
p_547185,686,0,3
p_547185,687,7,3
p_547185,688,4,4
p_547185,689,1,4
p_547185,690,2,4
p_547185,691,0,5
p_547185,692,0,6
p_547185,681,0,4
p_547185,642,0,3
p_547185,708,2,4
p_547185,695,0,4
p_547185,698,6,5
p_547185,700,0,4
p_547185,702,0,4
p_547185,703,0,6
p_547185,704,-4,5
p_547185,705,0,6
p_547185,706,6,6
p_547185,725,10,4
p_547185,694,9,5
p_547185,709,5,5
p_547185,711,8,4
p_547185,712,0,6
p_547185,713,1,3
p_547185,714,6,4
p_547185,721,4,6
p_547185,722,9,4
p_547185,723,6,4
p_547185,707,-2,4
p_547185,742,5,5
p_547185,730,5,4
p_547185,732,-2,3
p_547185,733,-5,5
p_547185,735,5,4
p_547185,736,-4,5
p_547185,737,-3,5
p_547185,738,9,5
p_547185,693,0,6
p_547185,740,7,5
p_547185,744,11,5
p_547185,745,0,5
p_547185,746,12,3
p_547185,748,6,3
p_547185,749,0,4
p_547185,750,0,6
p_547185,751,-2,4
p_547185,739,8,4
p_547185,769,7,3
p_547185,755,4,5
p_547185,756,8,4
p_547185,757,7,5
p_547185,758,3,4
p_547185,760,10,6
p_547185,761,0,3
p_547185,764,6,5
p_547185,779,0,5
p_547185,768,-3,5
p_547185,754,6,5
p_547185,770,0,4
p_547185,771,8,5
p_547185,772,2,5
p_547185,773,0,4
p_547185,775,0,5
p_547185,776,4,4
p_547185,777,0,4
p_547185,767,1,4
p_547185,829,-3,4
p_547185,798,10,5
p_547185,784,8,4
p_547185,785,0,4
p_547185,786,2,4
p_547185,787,7,4
p_547185,788,11,5
p_547185,789,0,3
p_547185,794,6,5
p_547185,854,6,5
p_547185,797,0,6
p_547185,830,0,4
p_547185,799,0,4
p_547185,800,8,5
p_547185,801,6,4
p_547185,803,3,4
p_547185,805,8,3
p_547185,806,0,5
p_547185,807,-2,4
p_547185,795,7,3
p_547185,753,0,5
p_547185,820,5,4
p_547185,811,7,5
p_547185,812,12,6
p_547185,813,-5,5
p_547185,814,8,4
p_547185,815,4,4
p_547185,816,1,6
p_547185,817,0,6
p_547185,828,-3,5
p_547185,819,13,4
p_547185,810,4,5
p_547185,821,8,5
p_547185,822,9,6
p_547185,823,0,5
p_547185,824,-2,5
p_547185,825,0,3
p_547185,826,11,3
p_547185,827,3,5
p_547185,818,12,3
p_547185,843,2,4
p_547185,832,6,6
p_547185,833,3,4
p_547185,834,-4,5
p_547185,836,-2,6
p_547185,837,0,5
p_547185,838,0,5
p_547185,839,9,6
p_547185,808,7,5
p_547185,842,8,5
p_547185,782,4,3
p_547185,844,7,4
p_547185,848,0,6
p_547185,849,-3,6
p_547185,850,7,4
p_547185,851,5,5
p_547185,852,8,3
p_547185,853,9,3
p_547185,841,3,3
p_547185,809,2,5
p_547185,870,1,6
p_547185,857,8,4
p_547185,859,10,4
p_547185,862,3,3
p_547185,863,0,4
p_547185,864,6,5
p_547185,865,4,4
p_547185,867,7,4
p_547185,882,10,5
p_547185,869,10,4
p_547185,856,10,4
p_547185,871,7,5
p_547185,872,7,4
p_547185,876,-2,5
p_547185,877,-4,4
p_547185,878,0,3
p_547185,880,0,6
p_547185,881,2,4
p_547185,868,-3,4
p_547185,936,11,6
p_547185,896,8,4
p_547185,884,2,4
p_547185,885,2,4
p_547185,887,3,5
p_547185,888,2,3
p_547185,889,8,6
p_547185,891,2,6
p_547185,892,3,5
p_547185,895,7,6
p_547185,937,0,4
p_547185,897,7,4
p_547185,898,2,5
p_547185,900,5,5
p_547185,901,5,5
p_547185,902,1,4
p_547185,903,8,4
p_547185,904,9,6
p_547185,893,4,4
p_547185,855,10,4
p_547185,927,6,4
p_547185,909,0,6
p_547185,915,6,4
p_547185,917,6,4
p_547185,918,6,5
p_547185,919,13,5
p_547185,920,10,5
p_547185,921,7,5
p_547185,935,6,4
p_547185,926,6,6
p_547185,907,9,5
p_547185,928,10,4
p_547185,929,7,5
p_547185,930,4,6
p_547185,931,7,5
p_547185,932,11,3
p_547185,933,10,5
p_547185,934,7,4
p_547185,923,4,5
p_547185,780,0,5
p_547185,952,2,4
p_547185,938,-2,5
p_547185,940,9,5
p_547185,941,11,5
p_547185,944,13,3
p_547185,945,10,4
p_547185,946,0,5
p_547185,948,4,4
p_547185,905,0,5
p_547185,951,7,6
p_547185,954,4,4
p_547185,955,7,6
p_547185,957,8,3
p_547185,958,-4,5
p_547185,960,3,3
p_547185,961,8,5
p_547185,962,9,5
p_547185,950,0,6
p_547185,906,0,4
p_547185,980,6,4
p_547185,966,4,4
p_547185,967,8,3
p_547185,968,10,6
p_547185,971,2,6
p_547185,973,7,3
p_547185,975,7,4
p_547185,976,0,5
p_547185,978,8,6
p_547185,993,0,4
p_547185,964,10,3
p_547185,984,4,4
p_547185,985,3,4
p_547185,987,-5,5
p_547185,988,-3,5
p_547185,989,0,3
p_547185,990,2,5
p_547185,991,3,5
p_547185,992,8,4
p_547185,979,-4,5
p_547185,996,6,4
p_547185,997,2,5
p_547185,998,5,6
p_547185,999,0,5
p_547185,1000,2,5
p_547185,994,7,4
p_547185,963,-2,3
p_547185,883,10,5
p_547185,752,0,4
p_547185,450,3,4
p_478797,259,-307,421
p_478797,54,-271,214
p_478797,228,-59,275
p_478797,230,-132,275
p_478797,232,-33,328
p_478797,235,-215,344
p_478797,241,-196,264
p_478797,247,-198,312
p_478797,248,-123,287
p_478797,258,-190,296
p_478797,82,1,216
p_478797,158,-73,256
p_478797,266,-162,390
p_478797,268,-32,259
p_478797,273,-26,267
p_478797,275,-63,240
p_478797,276,2,327
p_478797,278,-204,205
p_478797,279,-8,296
p_478797,87,-70,385
p_478797,19,33,351
p_478797,23,-256,322
p_478797,29,-99,284
p_478797,30,-158,303
p_478797,31,-400,267
p_478797,40,-22,214
p_478797,48,41,222
p_478797,50,-76,275
p_478797,281,-79,391
p_478797,57,-22,206
p_478797,61,-86,271
p_478797,63,-268,227
p_478797,65,-59,328
p_478797,67,-41,441
p_478797,71,25,335
p_478797,76,-30,392
p_478797,77,-22,400
p_478797,894,-64,368
p_478797,217,-247,205
p_478797,219,-92,375
p_478797,220,-14,341
p_478797,199,-34,310
p_478797,885,27,276
p_478797,887,-165,248
p_478797,891,16,228
p_478797,893,-175,334
p_478797,214,-364,239
p_478797,896,42,351
p_478797,900,-193,290
p_478797,904,-177,208
p_478797,577,-186,254
p_478797,906,1,398
p_478797,912,-167,295
p_478797,918,-57,471
p_478797,919,-29,310
p_478797,180,-165,368
p_478797,283,-444,321
p_478797,265,-453,247
p_478797,163,-250,374
p_478797,165,59,405
p_478797,166,-108,218
p_478797,171,-356,306
p_478797,174,39,252
p_478797,176,-218,468
p_478797,18,-31,404
p_478797,181,-161,356
p_478797,198,32,289
p_478797,227,12,359
p_478797,200,17,290
p_478797,206,14,241
p_478797,207,-100,297
p_478797,210,-142,291
p_478797,212,-257,315
p_478797,550,-178,392
p_478797,513,57,213
p_478797,515,40,283
p_478797,519,1,373
p_478797,527,-13,249
p_478797,417,-224,266
p_478797,530,-34,274
p_478797,540,-167,262
p_478797,542,-128,353
p_478797,543,-15,264
p_478797,512,1,400
p_478797,553,-217,383
p_478797,555,-91,344
p_478797,570,-45,319
p_478797,575,-215,345
p_478797,528,35,378
p_478797,420,-93,263
p_478797,433,-405,333
p_478797,434,-150,280
p_478797,346,43,238
p_478797,310,-127,342
p_478797,311,-10,433
p_478797,360,-262,295
p_478797,330,-71,393
p_478797,333,-189,210
p_478797,336,42,322
p_478797,344,-31,247
p_478797,345,2,371
p_478797,435,82,210
p_478797,348,2,314
p_478797,350,-238,238
p_478797,355,-25,226
p_478797,329,-221,405
p_478797,499,-182,445
p_478797,501,-227,264
p_478797,505,-219,360
p_478797,509,-164,284
p_478797,126,-141,258
p_478797,91,-28,283
p_478797,100,-255,351
p_478797,107,10,367
p_478797,114,64,341
p_478797,116,-174,307
p_478797,117,-26,416
p_478797,286,-98,282
p_478797,125,-189,338
p_478797,90,-79,333
p_478797,131,-189,326
p_478797,134,-188,235
p_478797,137,-192,242
p_478797,140,-19,405
p_478797,146,-227,301
p_478797,154,42,342
p_478797,157,-374,414
p_478797,123,-159,316
p_478797,476,-218,326
p_478797,436,-88,357
p_478797,447,-156,354
p_478797,449,-137,303
p_478797,461,-89,326
p_478797,463,-106,267
p_478797,498,-58,464
p_478797,468,-203,292
p_478797,475,-28,212
p_478797,920,-132,210
p_478797,478,-106,321
p_478797,482,-258,258
p_478797,483,35,204
p_478797,488,-124,345
p_478797,493,-48,272
p_478797,497,-139,386
p_478797,467,-212,244
p_478797,89,-67,401
p_478797,623,9,220
p_478797,599,-211,264
p_478797,601,33,296
p_478797,609,1,378
p_478797,652,-72,270
p_478797,613,1,324
p_478797,616,-176,247
p_478797,620,-276,279
p_478797,621,-215,250
p_478797,622,-292,243
p_478797,594,-19,330
p_478797,631,-65,326
p_478797,635,60,356
p_478797,648,-100,478
p_478797,610,-187,310
p_478797,768,37,299
p_478797,770,1,286
p_478797,776,67,370
p_478797,781,-103,269
p_478797,698,-20,244
p_478797,682,-330,317
p_478797,823,-40,444
p_478797,686,-354,365
p_478797,689,32,274
p_478797,694,17,242
p_478797,695,-171,461
p_478797,696,-64,220
p_478797,697,-12,279
p_478797,782,-186,368
p_478797,701,-252,413
p_478797,702,-87,446
p_478797,684,-146,290
p_478797,578,-33,293
p_478797,582,-118,285
p_478797,584,-108,287
p_478797,589,-24,339
p_478797,593,-78,327
p_478797,754,-78,276
p_478797,718,-146,467
p_478797,721,-140,313
p_478797,734,-49,361
p_478797,735,-240,403
p_478797,741,-28,290
p_478797,744,-12,397
p_478797,767,37,310
p_478797,747,34,244
p_478797,717,-94,330
p_478797,755,-175,254
p_478797,756,-147,292
p_478797,757,38,297
p_478797,758,-123,225
p_478797,760,-50,251
p_478797,762,-33,358
p_478797,765,-85,343
p_478797,745,16,218
p_478797,817,32,384
p_478797,783,-33,251
p_478797,788,-11,388
p_478797,789,26,284
p_478797,794,38,377
p_478797,706,15,463
p_478797,808,-154,262
p_478797,810,-238,374
p_478797,816,58,272
p_478797,679,24,405
p_478797,818,-217,262
p_478797,819,11,363
p_478797,820,-72,381
p_478797,821,-67,426
p_478797,822,24,346
p_478797,801,-77,366
p_478797,710,-179,407
p_478797,716,2,386
p_478797,868,-416,337
p_478797,869,-127,354
p_478797,874,-332,346
p_478797,876,55,358
p_478797,877,-165,357
p_478797,881,-20,399
p_478797,862,-158,259
p_478797,866,-42,432
p_478797,951,1,220
p_478797,843,-27,325
p_478797,929,-78,292
p_478797,947,-113,227
p_478797,948,69,252
p_478797,950,-128,301
p_478797,905,-56,225
p_478797,826,2,376
p_478797,841,-14,280
p_478797,842,77,354
p_478797,845,-183,324
p_478797,847,1,296
p_478797,850,-126,332
p_478797,859,60,265
p_478797,861,-35,269
p_478797,884,-19,325
p_478797,863,-175,328
p_478797,864,-134,227
p_478797,984,-165,295
p_478797,985,-77,355
p_478797,988,-23,379
p_478797,994,-129,230
p_478797,998,-459,205
p_478797,999,-28,314
p_478797,982,-163,336
p_478797,654,-166,298
p_478797,657,-155,371
p_478797,660,-30,384
p_478797,664,-146,318
p_478797,670,-186,343
p_478797,674,-33,204
p_478797,676,-57,279
p_478797,952,-187,227
p_478797,956,-25,373
p_478797,958,-22,309
p_478797,963,-260,396
p_478797,964,-216,264
p_478797,967,-450,364
p_478797,973,-83,214
p_478797,978,-76,377
p_478797,980,35,216
p_478797,309,15,291
p_478797,1,-206,219
p_478797,9,-16,248
p_478797,11,-179,484
p_478797,16,-194,388
p_478797,413,-22,356
p_478797,385,-189,332
p_478797,386,33,328
p_478797,387,-163,393
p_478797,390,-204,290
p_478797,398,-89,293
p_478797,402,-22,336
p_478797,406,-174,394
p_478797,381,1,223
p_478797,416,-139,480
p_478797,382,-143,242
p_478797,287,29,330
p_478797,289,-316,276
p_478797,299,36,374
p_478797,302,1,332
p_478797,303,24,286
p_478797,308,13,311
p_478797,362,-297,345
p_478797,365,-260,443
p_478797,367,-10,391
p_478797,372,2,316
p_478797,373,-345,467
p_478797,374,-387,292
p_478797,375,-125,335
p_478797,17,-233,223
p_478797,69,-19,298
p_478797,42,-171,224
p_478797,2,-228,293
p_478797,0,-23,270
p_478797,43,-89,218
p_478797,3,2,366
p_478797,4,-86,292
p_478797,5,-30,326
p_478797,6,-234,350
p_478797,7,-76,252
p_478797,8,-19,340
p_478797,10,-12,382
p_478797,28,-28,310
p_478797,14,-226,255
p_478797,15,-174,329
p_478797,20,-455,272
p_478797,21,-82,462
p_478797,22,-186,315
p_478797,24,29,253
p_478797,25,-124,219
p_478797,26,-145,225
p_478797,41,-190,210
p_478797,13,36,316
p_478797,32,-141,252
p_478797,33,-155,366
p_478797,34,-212,383
p_478797,35,-34,362
p_478797,36,-16,289
p_478797,37,-127,381
p_478797,38,29,354
p_478797,39,-15,399
p_478797,27,55,383
p_478797,56,-236,326
p_478797,44,-152,388
p_478797,45,-57,470
p_478797,46,-82,281
p_478797,47,-140,409
p_478797,49,-273,393
p_478797,51,-126,400
p_478797,52,-20,318
p_478797,12,-250,225
p_478797,55,-113,230
p_478797,58,12,373
p_478797,59,-31,418
p_478797,60,14,252
p_478797,62,-130,267
p_478797,64,-329,245
p_478797,66,-175,298
p_478797,68,81,216
p_478797,53,-104,390
p_478797,84,-254,425
p_478797,72,-133,330
p_478797,73,-178,205
p_478797,74,-21,211
p_478797,75,-30,259
p_478797,78,-168,342
p_478797,79,-16,365
p_478797,80,-71,257
p_478797,81,-94,222
p_478797,97,-279,442
p_478797,70,-85,403
p_478797,85,-142,391
p_478797,86,-155,339
p_478797,88,-189,306
p_478797,92,-24,282
p_478797,93,-315,268
p_478797,94,-102,378
p_478797,95,-402,477
p_478797,96,-193,290
p_478797,83,-69,210
p_478797,110,-82,331
p_478797,99,-124,332
p_478797,101,2,231
p_478797,102,11,222
p_478797,103,-266,284
p_478797,104,-266,403
p_478797,105,-164,267
p_478797,106,1,208
p_478797,108,-13,343
p_478797,179,37,318
p_478797,151,37,286
p_478797,111,2,299
p_478797,112,-174,459
p_478797,113,39,243
p_478797,115,2,262
p_478797,118,-151,322
p_478797,119,-182,317
p_478797,120,-47,350
p_478797,121,-150,213
p_478797,109,-193,260
p_478797,139,-173,236
p_478797,127,-317,271
p_478797,128,-188,219
p_478797,129,69,225
p_478797,130,-15,225
p_478797,132,-134,404
p_478797,133,-97,389
p_478797,135,-21,405
p_478797,136,-49,398
p_478797,150,-18,370
p_478797,124,9,326
p_478797,141,-444,363
p_478797,142,-113,373
p_478797,143,-79,398
p_478797,144,-133,272
p_478797,145,-73,434
p_478797,147,-239,355
p_478797,148,-62,397
p_478797,149,17,388
p_478797,138,43,325
p_478797,167,-221,383
p_478797,152,-20,395
p_478797,153,-235,295
p_478797,155,-38,433
p_478797,156,-234,299
p_478797,159,68,367
p_478797,160,-68,384
p_478797,161,-324,473
p_478797,162,-26,329
p_478797,122,-22,390
p_478797,98,-110,426
p_478797,168,-54,474
p_478797,169,-84,370
p_478797,170,-309,480
p_478797,172,-186,311
p_478797,173,13,329
p_478797,175,-242,398
p_478797,177,-173,475
p_478797,178,-203,262
p_478797,164,-88,261
p_478797,192,-101,240
p_478797,183,-162,322
p_478797,184,-140,369
p_478797,185,-189,386
p_478797,186,-85,337
p_478797,187,-120,259
p_478797,188,-240,288
p_478797,189,-22,351
p_478797,190,-24,242
p_478797,204,-167,219
p_478797,182,-22,404
p_478797,193,-60,433
p_478797,194,-209,420
p_478797,195,44,319
p_478797,196,-315,396
p_478797,197,-8,285
p_478797,201,2,382
p_478797,202,-520,423
p_478797,203,16,245
p_478797,191,33,339
p_478797,222,12,309
p_478797,205,-33,240
p_478797,208,-58,231
p_478797,209,-31,322
p_478797,211,-363,389
p_478797,213,-107,483
p_478797,215,-319,454
p_478797,216,-17,254
p_478797,218,-74,406
p_478797,518,-204,326
p_478797,262,-168,383
p_478797,223,-108,222
p_478797,224,-189,248
p_478797,225,-210,383
p_478797,226,12,340
p_478797,229,-115,395
p_478797,231,-52,457
p_478797,233,-30,278
p_478797,234,-137,255
p_478797,221,-39,363
p_478797,250,-287,475
p_478797,238,-49,283
p_478797,239,-33,335
p_478797,240,-121,317
p_478797,242,22,284
p_478797,243,-20,290
p_478797,244,56,359
p_478797,245,-209,324
p_478797,246,-123,292
p_478797,261,-127,263
p_478797,237,-71,340
p_478797,251,-235,358
p_478797,252,-131,259
p_478797,253,-180,328
p_478797,254,-186,282
p_478797,255,-381,331
p_478797,256,-94,315
p_478797,257,-154,379
p_478797,260,-15,280
p_478797,249,-21,351
p_478797,280,-172,233
p_478797,263,-32,385
p_478797,264,-52,378
p_478797,267,-249,227
p_478797,269,1,384
p_478797,270,27,344
p_478797,271,1,350
p_478797,272,-123,288
p_478797,274,-26,295
p_478797,236,-176,278
p_478797,437,-290,295
p_478797,282,-86,284
p_478797,284,-231,422
p_478797,285,-231,242
p_478797,288,-83,357
p_478797,290,-74,224
p_478797,291,-114,280
p_478797,292,-138,320
p_478797,293,-146,214
p_478797,277,14,221
p_478797,312,-134,253
p_478797,296,-46,431
p_478797,297,-426,392
p_478797,298,-387,230
p_478797,300,-75,387
p_478797,301,-45,416
p_478797,304,-212,356
p_478797,305,-455,425
p_478797,306,1,257
p_478797,321,-39,408
p_478797,295,-83,486
p_478797,313,-22,304
p_478797,314,2,344
p_478797,315,-219,205
p_478797,316,16,395
p_478797,317,-186,235
p_478797,318,-108,325
p_478797,319,2,392
p_478797,320,-135,326
p_478797,307,-25,279
p_478797,335,-200,361
p_478797,323,2,231
p_478797,324,-122,360
p_478797,325,-220,263
p_478797,326,-93,367
p_478797,327,-147,393
p_478797,328,-324,412
p_478797,331,-352,225
p_478797,332,-23,313
p_478797,408,54,398
p_478797,380,-140,328
p_478797,337,-338,364
p_478797,338,-31,374
p_478797,339,-176,410
p_478797,340,52,281
p_478797,341,2,255
p_478797,342,-246,473
p_478797,343,-66,344
p_478797,347,-222,324
p_478797,334,43,240
p_478797,364,-141,236
p_478797,352,38,322
p_478797,353,-167,231
p_478797,354,-63,408
p_478797,356,-178,246
p_478797,357,-14,211
p_478797,358,-330,292
p_478797,359,31,368
p_478797,361,-130,225
p_478797,379,76,270
p_478797,351,47,303
p_478797,366,19,435
p_478797,368,-27,287
p_478797,369,-32,393
p_478797,370,-150,320
p_478797,371,-110,359
p_478797,376,-19,331
p_478797,377,-263,292
p_478797,378,-263,331
p_478797,363,-247,351
p_478797,396,-33,339
p_478797,383,-86,266
p_478797,384,-97,319
p_478797,388,-17,254
p_478797,389,-63,345
p_478797,391,-155,307
p_478797,392,-315,304
p_478797,393,14,275
p_478797,394,-15,397
p_478797,349,-21,241
p_478797,322,-143,295
p_478797,397,-20,265
p_478797,399,-69,211
p_478797,400,-18,334
p_478797,401,-20,269
p_478797,403,-189,274
p_478797,404,42,333
p_478797,405,23,393
p_478797,407,53,305
p_478797,395,-159,241
p_478797,423,-420,384
p_478797,410,-332,314
p_478797,411,-7,432
p_478797,412,-83,340
p_478797,414,15,268
p_478797,415,-71,413
p_478797,418,-117,250
p_478797,419,-161,239
p_478797,421,-318,246
p_478797,432,-75,259
p_478797,409,1,404
p_478797,424,-76,246
p_478797,425,-55,373
p_478797,426,-233,230
p_478797,427,-15,254
p_478797,428,-26,389
p_478797,429,16,241
p_478797,430,-247,238
p_478797,431,18,260
p_478797,422,-32,293
p_478797,448,33,297
p_478797,438,-267,218
p_478797,439,-85,485
p_478797,440,-164,307
p_478797,441,-8,445
p_478797,442,-16,380
p_478797,443,-100,268
p_478797,444,-80,245
p_478797,445,-195,335
p_478797,294,12,352
p_478797,489,-77,337
p_478797,450,9,210
p_478797,451,-121,308
p_478797,452,-317,306
p_478797,453,-31,401
p_478797,454,-347,245
p_478797,455,-190,277
p_478797,456,-61,316
p_478797,457,24,210
p_478797,446,-27,233
p_478797,473,-102,312
p_478797,460,-366,295
p_478797,462,-192,242
p_478797,464,-217,379
p_478797,465,-108,290
p_478797,466,-160,371
p_478797,469,36,269
p_478797,470,-215,393
p_478797,471,24,366
p_478797,487,-227,303
p_478797,459,-28,317
p_478797,474,-98,207
p_478797,477,-85,380
p_478797,479,-130,336
p_478797,480,-372,245
p_478797,481,-89,306
p_478797,484,-101,406
p_478797,485,-193,304
p_478797,486,-18,295
p_478797,472,59,277
p_478797,504,1,321
p_478797,490,-20,400
p_478797,491,-154,388
p_478797,492,-171,282
p_478797,494,37,309
p_478797,495,-365,205
p_478797,496,-151,466
p_478797,500,51,309
p_478797,502,-117,222
p_478797,458,-36,385
p_478797,812,-222,401
p_478797,506,-64,226
p_478797,507,-9,293
p_478797,508,2,271
p_478797,510,-192,335
p_478797,511,-22,323
p_478797,514,-215,380
p_478797,516,-71,305
p_478797,517,23,299
p_478797,503,-54,289
p_478797,533,-58,398
p_478797,521,1,399
p_478797,522,-156,362
p_478797,523,-37,304
p_478797,524,-12,376
p_478797,525,41,211
p_478797,526,-159,263
p_478797,529,-8,354
p_478797,531,67,236
p_478797,545,-135,313
p_478797,520,-26,260
p_478797,534,-289,312
p_478797,535,66,332
p_478797,536,-28,342
p_478797,537,-89,232
p_478797,538,1,221
p_478797,539,-127,304
p_478797,541,-100,324
p_478797,544,-97,239
p_478797,532,-243,316
p_478797,559,-210,346
p_478797,547,-458,369
p_478797,548,-26,375
p_478797,549,-58,263
p_478797,551,-142,277
p_478797,552,-175,435
p_478797,554,-188,245
p_478797,556,-139,466
p_478797,557,-17,253
p_478797,627,-82,264
p_478797,598,-406,361
p_478797,560,-171,317
p_478797,561,20,271
p_478797,562,-159,296
p_478797,563,-166,216
p_478797,564,-189,258
p_478797,565,-265,477
p_478797,566,-82,357
p_478797,567,-453,282
p_478797,558,-34,245
p_478797,585,-166,390
p_478797,571,4,389
p_478797,572,-235,284
p_478797,573,-133,220
p_478797,574,-109,268
p_478797,576,-140,399
p_478797,579,-184,319
p_478797,580,-33,393
p_478797,581,42,290
p_478797,597,-151,334
p_478797,569,-185,353
p_478797,586,-124,339
p_478797,587,66,270
p_478797,588,-18,308
p_478797,590,-124,219
p_478797,591,-176,446
p_478797,592,-23,375
p_478797,595,-185,333
p_478797,596,-69,393
p_478797,583,-129,327
p_478797,612,59,321
p_478797,600,-9,481
p_478797,602,-246,217
p_478797,603,-21,297
p_478797,604,-117,394
p_478797,605,-30,346
p_478797,606,-45,361
p_478797,607,-157,404
p_478797,608,-17,311
p_478797,568,-20,340
p_478797,546,-210,222
p_478797,614,2,413
p_478797,615,-88,278
p_478797,617,-13,383
p_478797,618,-146,326
p_478797,619,49,405
p_478797,624,-78,234
p_478797,625,1,392
p_478797,626,-186,226
p_478797,611,-114,325
p_478797,640,-131,266
p_478797,629,-7,423
p_478797,630,-177,392
p_478797,632,-240,428
p_478797,633,-122,311
p_478797,634,45,342
p_478797,636,2,216
p_478797,637,-58,344
p_478797,638,-153,342
p_478797,650,-109,266
p_478797,628,-215,263
p_478797,641,-227,380
p_478797,642,53,404
p_478797,643,2,419
p_478797,644,-75,403
p_478797,645,-76,328
p_478797,646,47,275
p_478797,647,-89,311
p_478797,649,-13,338
p_478797,639,-122,278
p_478797,665,-55,435
p_478797,651,-30,227
p_478797,653,-412,354
p_478797,655,-155,253
p_478797,656,-269,424
p_478797,658,-19,307
p_478797,659,-80,252
p_478797,661,-20,391
p_478797,662,-96,322
p_478797,712,1,290
p_478797,666,-215,417
p_478797,667,-179,277
p_478797,668,-25,403
p_478797,669,-22,257
p_478797,671,-206,325
p_478797,672,-144,357
p_478797,673,-27,215
p_478797,675,2,368
p_478797,663,-104,425
p_478797,693,-193,441
p_478797,680,-184,330
p_478797,681,2,357
p_478797,683,-28,264
p_478797,685,-23,243
p_478797,687,-251,305
p_478797,688,-74,253
p_478797,690,-31,462
p_478797,691,43,219
p_478797,711,-65,320
p_478797,678,-73,448
p_478797,699,-17,313
p_478797,700,53,232
p_478797,703,-23,254
p_478797,704,87,257
p_478797,705,-73,268
p_478797,707,-32,405
p_478797,708,-121,288
p_478797,709,-229,214
p_478797,692,49,363
p_478797,726,-217,297
p_478797,713,-13,243
p_478797,714,-198,260
p_478797,715,-407,220
p_478797,719,-75,292
p_478797,720,-22,252
p_478797,722,-156,308
p_478797,723,-191,312
p_478797,724,-127,246
p_478797,677,-125,375
p_478797,897,52,390
p_478797,727,44,299
p_478797,728,-462,478
p_478797,729,-204,364
p_478797,730,-211,330
p_478797,731,-161,322
p_478797,732,-43,259
p_478797,733,-417,328
p_478797,736,-172,262
p_478797,725,-379,402
p_478797,772,-225,312
p_478797,738,45,315
p_478797,739,-178,326
p_478797,740,91,291
p_478797,742,-16,350
p_478797,743,45,272
p_478797,746,-34,360
p_478797,748,-23,211
p_478797,749,-33,378
p_478797,750,-221,287
p_478797,786,-206,273
p_478797,752,-17,360
p_478797,753,-312,225
p_478797,759,-99,234
p_478797,761,34,397
p_478797,763,-13,391
p_478797,764,-343,224
p_478797,766,-82,238
p_478797,769,-142,317
p_478797,771,-88,236
p_478797,857,-161,325
p_478797,773,1,258
p_478797,774,20,435
p_478797,775,55,209
p_478797,777,-211,396
p_478797,778,-182,259
p_478797,779,-16,340
p_478797,780,-156,256
p_478797,784,2,354
p_478797,785,-121,271
p_478797,751,-14,237
p_478797,787,-37,273
p_478797,790,-245,366
p_478797,791,-71,390
p_478797,792,1,218
p_478797,793,-228,270
p_478797,795,-118,210
p_478797,796,-298,257
p_478797,797,-27,341
p_478797,798,-105,454
p_478797,831,-107,351
p_478797,800,-178,242
p_478797,802,-63,305
p_478797,803,-270,450
p_478797,804,-211,359
p_478797,805,-186,382
p_478797,806,-172,448
p_478797,807,-64,303
p_478797,809,-263,328
p_478797,811,-118,357
p_478797,844,-93,263
p_478797,813,-146,292
p_478797,814,-165,230
p_478797,815,28,338
p_478797,824,-33,304
p_478797,825,31,206
p_478797,827,-52,293
p_478797,828,-395,287
p_478797,829,-82,297
p_478797,830,-119,332
p_478797,799,1,391
p_478797,832,-27,304
p_478797,833,-32,346
p_478797,834,59,212
p_478797,835,-34,332
p_478797,836,-238,296
p_478797,837,2,207
p_478797,838,-233,297
p_478797,839,1,322
p_478797,840,-297,284
p_478797,935,-67,376
p_478797,846,-432,292
p_478797,848,-170,376
p_478797,849,41,345
p_478797,851,-21,249
p_478797,852,-255,240
p_478797,853,-17,310
p_478797,854,-167,208
p_478797,855,-99,393
p_478797,856,-289,329
p_478797,879,-67,354
p_478797,860,-143,351
p_478797,865,-65,365
p_478797,867,-226,214
p_478797,870,-56,370
p_478797,871,-248,216
p_478797,872,-203,284
p_478797,873,1,288
p_478797,875,38,297
p_478797,895,53,289
p_478797,858,-51,299
p_478797,880,-469,446
p_478797,882,-72,369
p_478797,883,-192,273
p_478797,886,-318,288
p_478797,888,-232,214
p_478797,889,-165,349
